dimension,steps,h,epsilon,h1_error,mean_norm_sq,variance,kl_target_to_euler,current_factor,prior_factor
4,32,0.03125,0.02,0.0004,0.0001627893815863368,1.0137923169447862,0.00026707059520978196,527.724055878062,9856
4,32,0.03125,0.04,0.0016,0.0006511575263453472,1.0137923169447862,0.0005079326221733883,527.724055878062,9856
4,32,0.03125,0.08,0.0064,0.0026046301053813887,1.0137923169447862,0.0014713807300278138,527.724055878062,9856
4,64,0.015625,0.0,0.0,0.0,1.0068250774576406,4.616101543486635e-05,527.724055878062,9856
4,64,0.015625,0.02,0.0004,0.00016129684575673343,1.0068250774576406,0.00012626273785343485,527.724055878062,9856
4,64,0.015625,0.04,0.0016,0.0006451873830269337,1.0068250774576406,0.0003665679051084742,527.724055878062,9856
4,64,0.015625,0.08,0.0064,0.002580749532107735,1.0068250774576406,0.0013277885741288537,527.724055878062,9856
4,128,0.0078125,0.0,0.0,0.0,1.003394993726862,1.1474006774701492e-05,527.724055878062,9856
4,128,0.0078125,0.02,0.0004,0.00016056046712243402,1.003394993726862,9.148261162450315e-05,527.724055878062,9856
4,128,0.0078125,0.04,0.0016,0.0006422418684897361,1.003394993726862,0.00033150842617346403,527.724055878062,9856
4,128,0.0078125,0.08,0.0064,0.0025689674739589443,1.003394993726862,0.0012916116843693076,527.724055878062,9856
4,256,0.00390625,0.0,0.0,0.0,1.0016931383843208,2.8602582271479264e-06,527.724055878062,9856
4,256,0.00390625,0.02,0.0004,0.00016019471033157625,1.0016931383843208,8.282222671484414e-05,527.724055878062,9856
4,256,0.00390625,0.04,0.0016,0.000640778841326305,1.0016931383843208,0.00032270813217793277,527.724055878062,9856
4,256,0.00390625,0.08,0.0064,0.00256311536530522,1.0016931383843208,0.0012822517540296212,527.724055878062,9856
4,512,0.001953125,0.0,0.0,0.0,1.0008454830200706,7.140364546179365e-07,527.724055878062,9856
4,512,0.001953125,0.02,0.0004,0.00016001243518346978,1.0008454830200706,8.065266729139126e-05,527.724055878062,9856
4,512,0.001953125,0.04,0.0016,0.0006400497407338791,1.0008454830200706,0.0003204685598014892,527.724055878062,9856
4,512,0.001953125,0.08,0.0064,0.0025601989629355166,1.0008454830200706,0.001279732129842103,527.724055878062,9856
8,8,0.125,0.0,0.0,0.0,1.0587955275319167,0.0064055574432539675,3359.8202190447346,71296
8,8,0.125,0.02,0.0004,0.00017233970216384622,1.0587955275319167,0.006486942232706933,3359.8202190447346,71296
8,8,0.125,0.04,0.0016,0.0006893588086553849,1.0587955275319167,0.006731096601065828,3359.8202190447346,71296
8,8,0.125,0.08,0.0064,0.0027574352346215396,1.0587955275319167,0.007707714074500965,3359.8202190447346,71296
8,16,0.0625,0.0,0.0,0.0,1.0281681036652581,0.001529118295400922,3359.8202190447346,71296
8,16,0.0625,0.02,0.0004,0.0001658562101893659,1.0281681036652581,0.0016097744690355409,3359.8202190447346,71296
8,16,0.0625,0.04,0.0016,0.0006634248407574636,1.0281681036652581,0.0018517429899389537,3359.8202190447346,71296
8,16,0.0625,0.08,0.0064,0.0026536993630298543,1.0281681036652581,0.002819617073553049,3359.8202190447346,71296
8,32,0.03125,0.0,0.0,0.0,1.0137923169447862,0.0003735665057773077,3359.8202190447346,71296
8,32,0.03125,0.02,0.0004,0.0001627893815863368,1.0137923169447862,0.0004538538480988799,3359.8202190447346,71296
8,32,0.03125,0.04,0.0016,0.0006511575263453472,1.0137923169447862,0.0006947158750618201,3359.8202190447346,71296
8,32,0.03125,0.08,0.0064,0.0026046301053813887,1.0137923169447862,0.0016581639829162456,3359.8202190447346,71296
8,64,0.015625,0.0,0.0,0.0,1.0068250774576406,9.23220308697327e-05,3359.8202190447346,71296
8,64,0.015625,0.02,0.0004,0.00016129684575673343,1.0068250774576406,0.0001724237532883012,3359.8202190447346,71296
8,64,0.015625,0.04,0.0016,0.0006451873830269337,1.0068250774576406,0.0004127289205431185,3359.8202190447346,71296
8,64,0.015625,0.08,0.0064,0.002580749532107735,1.0068250774576406,0.00137394958956372,3359.8202190447346,71296
8,128,0.0078125,0.0,0.0,0.0,1.003394993726862,2.2948013549402985e-05,3359.8202190447346,71296
8,128,0.0078125,0.02,0.0004,0.00016056046712243402,1.003394993726862,0.00010295661839920464,3359.8202190447346,71296
8,128,0.0078125,0.04,0.0016,0.0006422418684897361,1.003394993726862,0.0003429824329486096,3359.8202190447346,71296
8,128,0.0078125,0.08,0.0064,0.0025689674739589443,1.003394993726862,0.001303085691144009,3359.8202190447346,71296
8,256,0.00390625,0.0,0.0,0.0,1.0016931383843208,5.720516454295853e-06,3359.8202190447346,71296
8,256,0.00390625,0.02,0.0004,0.00016019471033157625,1.0016931383843208,8.56824849426582e-05,3359.8202190447346,71296
8,256,0.00390625,0.04,0.0016,0.000640778841326305,1.0016931383843208,0.0003255683904050807,3359.8202190447346,71296
